Name,Content,AdditionalContent,Link,Organization
US2M10448003,NSIDC ID : LYALL,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7LCS000038,NSIDC ID : Apollo Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7LCS000042,NSIDC ID : Grimley Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7PAR000023,NSIDC ID : Koch Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7SSI000110,NSIDC ID : Tower Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7SSI000131,NSIDC ID : Ferguson Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7SSI000305,NSIDC ID : Glaciar Bravo,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7TPE000036,NSIDC ID : Diplock Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7TPE000105,NSIDC ID : Dinsmoor Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AQ7TPE000111,NSIDC ID : Eliason Glacier,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0111B028,NSIDC ID : DOMUYO    Z,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0111B035,NSIDC ID : DOMUYO    G    1,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0111B125,NSIDC ID : LA CRUZADA O,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0111B144,NSIDC ID : CHENQUE A,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0111B146,NSIDC ID : CHENQUE C,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0112A004,NSIDC ID : AUQUINCO D,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0112C001,NSIDC ID : TROMEN A,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0112D039,NSIDC ID : VIENTO L1,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0112E037,NSIDC ID : COPAHUE L1,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133A002,NSIDC ID : MOQUEHUE B,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133C004,NSIDC ID : HUI HUI D,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133C009,NSIDC ID : HUI HUI I,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133C026,NSIDC ID : CABALLADAS D,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133C038,NSIDC ID : VENTANA A,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133D004,NSIDC ID : TRES PICOS D,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133D014,NSIDC ID : MIR POZOS E,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133E011,NSIDC ID : UCON A,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I0133E012,NSIDC ID : EPULAFQUEN C,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60110003,NSIDC ID : Canal Sur 5,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60114010,NSIDC ID : Suspendido del Campana,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60114032,NSIDC ID : Meseta Tannhauser,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60120001,NSIDC ID : Gaviota,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60232013,NSIDC ID : Gorra Blanca,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60236011,NSIDC ID : L del Desierto 5,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1I60238005,NSIDC ID : Cerro Bonete,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J1011A008,NSIDC ID : CAJ D L BURRA C,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J1011A024,NSIDC ID : CO PIRAMIDE L,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J1011A086,NSIDC ID : LAG NEGRA E,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J1011A098,NSIDC ID : CURAMILLO C,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J11100914,NSIDC ID : RIO COLORADO GL,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1J11176007,NSIDC ID : CHORRILLOS GL,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1L73100024,NSIDC ID : VENTISQUERO,,http://nsidc.org/data/glacier_inventory/index.html,3
AR1L73200030,NSIDC ID : CERRO LINDO B,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J131GA001,NSIDC ID : EISKAR,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J131IS107,NSIDC ID : LAPERWITZ,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J131LI004,NSIDC ID : SCHWALBEN,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J131LI008,NSIDC ID : WE.TRIPP E,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J131MO030,NSIDC ID : FREIWAND(MAGNES),,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143FA008,NSIDC ID : ROTENKARL,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143FA020,NSIDC ID : OE.WANNET,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143FA032,NSIDC ID : KAISERBERG,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143OE055,NSIDC ID : GRANATEN W,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143OE118,NSIDC ID : KREUZ N2,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143PI021,NSIDC ID : MI.EISKASTEN W,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143PI030,NSIDC ID : SUE.LOECHER W,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143SA050,NSIDC ID : FUSCHERKAR,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143SI021,NSIDC ID : AP.FEUERSTEIN W,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J143SN043,NSIDC ID : GR.KUECHEL M,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4J144LE008,NSIDC ID : PAZIEL W,,http://nsidc.org/data/glacier_inventory/index.html,3
AT4R013IL019,NSIDC ID : VERHUPF,,http://nsidc.org/data/glacier_inventory/index.html,3
BT5O205D0082,NSIDC ID : Lugge,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2N001EA022,NSIDC ID : NANATUCKS,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2N001GA049,NSIDC ID : TWIN  LACIER,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2N002EA001,NSIDC ID : TSIRKU GLACIER,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2N003CH025,NSIDC ID : MELBERN,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2S017I0400,NSIDC ID : ALLEN GLACIER,,http://nsidc.org/data/glacier_inventory/index.html,3
CA2S017K0680,NSIDC ID : LYMAN GLACIER,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14302003,NSIDC ID : RIMS VADRET DA,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14322009,NSIDC ID : BOVAL D MEZ VAD.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14323012,NSIDC ID : CHAPUETSCHIN VAD,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14333002,NSIDC ID : GUEGLIA VADRET N,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14335006,NSIDC ID : GLUENA VADRET,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4J14343004,NSIDC ID : PUNTOTA VAD. 3,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4L01184009,NSIDC ID : CANTUN VAD. DAL,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4L01214004,NSIDC ID : ANTABIA GH. D  W,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01345006,NSIDC ID : RITZGLETSCHER,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01345007,NSIDC ID : MEREZEBACHGL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01351010,NSIDC ID : LAGGINHORN GL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01355007,NSIDC ID : FESTIGLETSCHER,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01358004,NSIDC ID : SCHALIGL. 1,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01358016,NSIDC ID : OBERE STELLIGL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01362010,NSIDC ID : MOMING GL. DE,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01382014,NSIDC ID : GIETRO GL. DU,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01383003,NSIDC ID : CORBASSIERE GL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01384002,NSIDC ID : PENDANT GLACIER,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01384008,NSIDC ID : TROUYE GL. DE LA,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4N01385013,NSIDC ID : PLANEREUSES GL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0130G014,NSIDC ID : ZADRELL GL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0133J002,NSIDC ID : SCHWARZHORNGL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0134D019,NSIDC ID : GRAUHORNGL.,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0134H001,NSIDC ID : PUOZAS GL. DA,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0141D014,NSIDC ID : TSCHINGELFIRN S,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0141E005,NSIDC ID : UNTER SCHATZFIRN,,http://nsidc.org/data/glacier_inventory/index.html,3
CH4R0141F020,NSIDC ID : BRUNNENFIRN E,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1H11000014,NSIDC ID : Toro 2,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1L00000026,NSIDC ID : GCN52,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1L00100015,NSIDC ID : GCN42,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1L03135005,NSIDC ID : Torres,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1M005D0054,NSIDC ID : YEGUAS MUERTAS,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1N50000016,NSIDC ID : Sierra Nevada 07,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1N50000020,NSIDC ID : Sierra Nevada 11,,http://nsidc.org/data/glacier_inventory/index.html,3
CL1O70300001,NSIDC ID : Capurata 01,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5N236I0005,NSIDC ID : Poge,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5N241E0041,NSIDC ID : Dongpijia,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O185D0087,NSIDC ID : Lalaga,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O191BC015,NSIDC ID : Dazhangpu,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O191CB048,NSIDC ID : Yanong,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O192FB002,NSIDC ID : Quemuyuemuqing,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O232A0023,NSIDC ID : Zelongnong,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O281A0185,NSIDC ID : Galuogong,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O281A0398,NSIDC ID : Kajia,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O281B0355,NSIDC ID : Nagui,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O281B0395,NSIDC ID : Cuoga,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O282A0218,NSIDC ID : Anza,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5O291B0179,NSIDC ID : Xueyouzuo,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5Q153I0066,NSIDC ID : Beidonggua,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5Q162B0101,NSIDC ID : Manikaladaer,,http://nsidc.org/data/glacier_inventory/index.html,3
US2O90300001,NSIDC ID : Thrush Gl,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5Z421H0024,NSIDC ID : Zhanqiong,,http://nsidc.org/data/glacier_inventory/index.html,3
CN5Z433C0027,NSIDC ID : Gongxing,,http://nsidc.org/data/glacier_inventory/index.html,3
CO1A01001001,NSIDC ID : RAMIREZ E    4,,http://nsidc.org/data/glacier_inventory/index.html,3
CO1A01001018,NSIDC ID : NUEVO 2,,http://nsidc.org/data/glacier_inventory/index.html,3
CO1A01003011,NSIDC ID : OJEDA N 5,,http://nsidc.org/data/glacier_inventory/index.html,3
CO1A01003033,NSIDC ID : MENDERS 2,,http://nsidc.org/data/glacier_inventory/index.html,3
EC1D30305006,NSIDC ID : EL PICACHO,,http://nsidc.org/data/glacier_inventory/index.html,3
EC1Q00011010,NSIDC ID : NICOLAS MARTINEZ,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01082A02,NSIDC ID : GRANA PINIER,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01083A18,NSIDC ID : MASCROUSET,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01144B11,NSIDC ID : INVERNET GL.DE L,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01145026,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01145041,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01146C20,NSIDC ID : GRANDS COULOIRS,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01146D07,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01152C03,NSIDC ID : ROCHES BLANCHES,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01152C04,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01153A14,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01153B08,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01154B06,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01154B08,NSIDC ID : NEVE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01154B19,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01154C05,NSIDC ID : GROUPE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01154C06,NSIDC ID : GLACIER ROCHEUX,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01162B05,NSIDC ID : CIME DE LA COCHE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01163C10,NSIDC ID : GRAND SAUVAGE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166A18,NSIDC ID : PLAT (DU),,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166F23,NSIDC ID : TETE DU CANETON,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166G07,NSIDC ID : CIME DU MONTAGNO,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166G08,NSIDC ID : TETE DES LICHES,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166G10,NSIDC ID : TORRENT DE LA RA,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4N01166J01,NSIDC ID : MURAILLETTE,,http://nsidc.org/data/glacier_inventory/index.html,3
ZR3B410A4009,NSIDC ID : WEST STANLEY,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4Q00033I01,NSIDC ID : LAC TOURRAT,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4Q00033Q01,NSIDC ID : FAUSSE BRECHE,,http://nsidc.org/data/glacier_inventory/index.html,3
FR4Q00033Q03,NSIDC ID : INF GABIETOU,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O153G0006,NSIDC ID : Bidalgwar Gl,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O153G0016,NSIDC ID : Mrigthuni Gal,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O153G0036,NSIDC ID : Salchhanguj Gl,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O163B0023,NSIDC ID : Nanda Ghumti,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O163B0059,NSIDC ID : Saphed Gal,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5O201B0018,NSIDC ID : Ongiak-Thang,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5Q23500037,NSIDC ID : Karu Gl,,http://nsidc.org/data/glacier_inventory/index.html,3
IN5Q340C0052,NSIDC ID : Cherang,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4J14311007,NSIDC ID : MINE ALTO,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L00102519,NSIDC ID : CARESER,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L00110310,NSIDC ID : RIOTORBO E,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L00111309,NSIDC ID : PUNTE ALTE,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L00112137,NSIDC ID : PEDER DI FUORI,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L00113101,NSIDC ID : MONTE D. PECORE,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01011015,NSIDC ID : MANDRONE,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01101003,NSIDC ID : SECRETI,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01111002,NSIDC ID : SILVIGIA NE,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01123001,NSIDC ID : SCERSCEN INF,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01123008,NSIDC ID : BOC.TA CASPOGGIO,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01132020,NSIDC ID : POROLA,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01139005,NSIDC ID : CRISTALLO E,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01312007,NSIDC ID : CIAFRAION,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01451002,NSIDC ID : COL PERDUTO,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01451036,NSIDC ID : VALSOERA S,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01452004,NSIDC ID : SENGIE E,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01472001,NSIDC ID : FORNEAUX,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01472002,NSIDC ID : VALLONETTO,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01505263,NSIDC ID : MT BLANC CRETON,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01507001,NSIDC ID : TESSONET N,,http://nsidc.org/data/glacier_inventory/index.html,3
IT4L01522037,NSIDC ID : LIVOURNEA,,http://nsidc.org/data/glacier_inventory/index.html,3
KE3D300B0001,NSIDC ID : KOLBE,,http://nsidc.org/data/glacier_inventory/index.html,3
KE3D300D0002,NSIDC ID : TYNDALL,,http://nsidc.org/data/glacier_inventory/index.html,3
MX2H20000007,NSIDC ID : Chichimeco,,http://nsidc.org/data/glacier_inventory/index.html,3
MX2I40001006,NSIDC ID : La Cabeza,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000A1034,NSIDC ID : KOLDED S /  UTLA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000A4014,NSIDC ID : NIGARDSB /JOSTED,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AB026,NSIDC ID : N.HOGVGL /  SJOA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AD022,NSIDC ID : TVERRABR / BOVRA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AD041,NSIDC ID : STORBRE / BOVRA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AE012,NSIDC ID : GRJOTBRE /OTTA O,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AE034,NSIDC ID : SANDGROV /OTTA O,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AJ023,NSIDC ID : DETTEBRE /KVITNO,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000AT001,NSIDC ID : SATASKVL / TYSSO,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000C4006,NSIDC ID : AV SVI W /HOLDFD,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000C4010,NSIDC ID : LILLEBRE /HOLDFD,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000CX029,NSIDC ID : AV SVI E /LANGVA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000D2011,NSIDC ID : SNESKAR /OSTVAG,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000EH011,NSIDC ID : AV NOAMJ /LYNGEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000EI008,NSIDC ID : SARBMEJK /ROTSDE,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000ET003,NSIDC ID : AV SVFJK /LANGFD,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4A000EU005,NSIDC ID : AV SVFJK /NUVSFD,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W00110015,NSIDC ID : Pr Haralds Bre,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01150008,NSIDC ID : DAVISBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01250000,NSIDC ID : VE TORELLBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01320022,NSIDC ID : MJELLFONNA,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01330009,NSIDC ID : HOEG-OMDALBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01340002,NSIDC ID : NOBELBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01350006,NSIDC ID : KROPPBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01560003,NSIDC ID : FLAKBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01560018,NSIDC ID : KARLBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01570006,NSIDC ID : TREDJEBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01580000,NSIDC ID : SMEERENBURGBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01630008,NSIDC ID : NYGARDBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01690007,NSIDC ID : FENRISULVBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W01740004,NSIDC ID : MOLTKEBREEN,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W02420001,NSIDC ID : Rijpbreen,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W03130005,NSIDC ID : Bl+isen N,,http://nsidc.org/data/glacier_inventory/index.html,3
NO4W03130010,NSIDC ID : Raundalsfjella,,http://nsidc.org/data/glacier_inventory/index.html,3
NO6C30100008,NSIDC ID : Aagaardbreen,,http://nsidc.org/data/glacier_inventory/index.html,3
NP5O191EA040,NSIDC ID : Langmuche,,http://nsidc.org/data/glacier_inventory/index.html,3
NP5O191EA054,NSIDC ID : Bhote Kosi,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B685C0007,NSIDC ID : GRIDIRON,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B685C0043,NSIDC ID : ST JAMES,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B693C0032,NSIDC ID : McCOY,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B711D0038,NSIDC ID : BLAIR,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B711K0010,NSIDC ID : MONK,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B711M0050,NSIDC ID : BALLIUM,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B85900006,NSIDC ID : ARCADE GLACIERS,,http://nsidc.org/data/glacier_inventory/index.html,3
NZ6B90100022,NSIDC ID : BETSY JANE,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22311010,NSIDC ID : Sorapata,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22312020,NSIDC ID : Yanacocha,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22312039,NSIDC ID : Moro,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22313047,NSIDC ID : Sapanuta,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22314060,NSIDC ID : Escopetane,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22314097,NSIDC ID : Huilayoc 3,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D22314159,NSIDC ID : Ancahuachana,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D35003057,NSIDC ID : MATA,,http://nsidc.org/data/glacier_inventory/index.html,3
PE1D35121037,NSIDC ID : Cebadani,,http://nsidc.org/data/glacier_inventory/index.html,3
Nagoya Japan,Risk : Subsidence. Floods.,"Population : 10177000
Area : 127 sq miles
Average Elevation : 56 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/2,
Tampa USA,Risk : Flooding. Erosion. Extreme heat. Increased severe storms and storm surges.,"Population : 2824724
Area : 171 sq miles
Average Elevation : 14 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/6,
Zhenjiang China,Risk : Subsidence. Floods.,"Population : 3113384
Area : 409 sq miles
Average Elevation : 7 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/7,
New Orleans USA,Risk : Subsidence. Floods. Extreme storms. Increased severe storms and storm surges. Increased heatwaves. Drought. Wildfire.,"Population : 1240977
Area : 350 sq miles
Average Elevation : 1 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/12,
Newark USA,Risk : Extreme flooding. Increased storm intensity. Increased storm surges. Extreme heat. Increased extreme weather events.,"Population : 280579
Area : 26 sq miles
Average Elevation : 3 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/14,
Guayaquil Ecuador,Risk : Extreme flooding.,"Population : 5000000
Area : 133 sq miles
Average Elevation : 3 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/18,
Anchorage USA,Risk : Extreme storms. Ice loss. Species extinction. Extreme heat. Coastal flooding.,"Population : 396142
Area : 263 sq miles
Average Elevation : 31 m",http://stories.weather.com/disruptionindex,
Madison USA,Risk : Extreme storms. Drought. Flooding. Loss of potable water. Extreme heat.,"Population : 627431
Area : 244 sq miles
Average Elevation : 266 m",http://stories.weather.com/disruptionindex,
Lincoln USA,Risk : Extreme storms. Drought. Extreme heat. Inland flooding.,"Population : 318945
Area : 92 sq miles
Average Elevation : 358 m",http://stories.weather.com/disruptionindex,
Louisville USA,Risk : Extreme storms. Drought. Increased wildfires. Inland flooding. Extreme heat.,"Population : 1269702
Area : 399 sq miles
Average Elevation : 142 m",http://stories.weather.com/disruptionindex,
Seattle USA,Risk : Extreme storms. Drought. Increased intense storms. Flooding. Increased wildfire risks. Loss of potable water sources.,"Population : 3733580
Area : 143 sq miles
Average Elevation : 158 m",http://stories.weather.com/disruptionindex,
Milwaukee USA,Risk : Extreme storms. Drought. Extreme heat. Loss of potable water sources. Flooding.,"Population : 1572245
Area : 97 sq miles
Average Elevation : 188 m",http://stories.weather.com/disruptionindex,
St Louis USA,Risk : Extreme temperatures. Increased storm intensity. Flooding. Increased wildfire risk. Drought.,"Population : 2811588
Area : 66 sq miles
Average Elevation : 142 m",http://stories.weather.com/disruptionindex,
